Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1769762636547,2.458027,8.307282,3.577270,0.423024,0.869413,1.062599
1769762636570,2.569891,8.366505,9.726824,-0.072998,0.628274,0.846506
1769762636588,3.708277,3.121437,6.381658,0.098044,0.660650,0.648891
1769762636607,4.966902,7.382456,7.430911,0.130267,0.501215,0.238695
1769762636630,7.938189,4.131806,7.610373,-0.186772,0.257174,-0.095142
1769762636659,3.774080,5.982655,3.521637,0.220522,0.254883,-0.488845
1769762636673,2.934199,6.590432,7.188637,-0.478307,-0.268170,-0.769079
1769762636688,3.667599,6.233901,2.801995,-0.265115,-0.235488,-0.930958
1769762636711,5.067400,7.097112,12.288341,-0.609185,-0.488386,-1.173471
1769762636730,3.078964,6.586244,6.538388,-0.184939,-0.328951,-1.223409
1769762636752,-1.238286,5.864210,5.214559,-0.261756,-0.485179,-1.547015
1769762636771,1.397408,7.612167,7.173682,-0.641866,-0.706007,-1.282205
1769762636793,1.995614,6.326025,7.535597,-0.505338,-0.694553,-1.316414
1769762636812,0.354138,8.565707,4.016353,-0.308181,-0.690888,-1.319773
1769762636834,2.407778,5.560920,14.067405,-0.293979,-0.742659,-1.236390
1769762636852,-0.010768,7.658229,3.982255,-0.494953,-0.631787,-1.108567
1769762636873,-0.366700,5.349155,6.635297,-0.323758,-0.563675,-0.911563
1769762636891,0.827318,7.922038,4.248456,0.040928,-0.424856,-0.574213
1769762636914,0.199202,6.264410,11.245070,-0.547182,-0.381027,-0.231518
1769762636933,-2.918645,9.743574,3.866802,0.220980,-0.043524,-0.073456
1769762636953,1.045065,6.070591,4.066602,0.516181,-0.280234,-0.040164
1769762636975,1.058226,8.480164,9.129815,-0.105221,0.772133,0.466548
1769762636994,1.328615,5.411967,8.352746,-0.141110,-0.032376,0.524580
1769762637016,-0.604786,8.381459,4.511667,0.241292,0.266032,0.548557
1769762637037,0.124427,6.998408,7.203593,0.257021,0.271835,0.668133
1769762637055,0.234497,5.402395,7.972287,0.245415,0.354454,0.754113
1769762637079,-1.923231,6.440880,1.101895,0.347124,0.146455,0.970970
1769762637097,1.251446,8.974281,11.705688,-0.115606,0.904843,0.897819
1769762637115,2.115255,5.415556,10.753943,0.291688,0.487623,1.091004
1769762637138,2.309074,5.169095,2.440081,0.174402,0.988990,1.100778
1769762637157,-0.075374,8.216354,6.866803,0.077122,0.437074,0.890030
1769762637177,1.887339,7.614560,4.825725,0.215483,0.661261,1.013883
1769762637199,3.220141,6.661618,10.664810,0.385761,0.644004,0.988532
1769762637218,4.173681,7.716255,6.433702,0.400422,0.748004,0.847117
1769762637240,2.795415,5.965307,6.178268,0.453262,0.680351,0.888045
1769762637259,3.232105,8.294720,8.830113,-0.161268,0.351553,0.551305
1769762637282,1.149751,7.322636,3.881158,0.189063,0.483194,0.337656
1769762637300,2.197209,4.069593,7.423134,0.375682,0.323300,0.301614
1769762637321,-0.496511,7.449455,3.446263,0.432187,0.165697,0.105374
1769762637340,2.402394,8.990433,7.864012,-0.236863,0.337961,0.096669
1769762637359,-1.220938,5.483153,1.529014,0.102931,0.310167,0.082772
1769762637381,3.184847,7.811369,17.864216,-0.447306,0.212428,0.318413
1769762637402,2.155335,4.990232,7.980662,0.834136,0.619264,0.138055
1769762637420,0.783051,8.781659,1.646860,0.544891,-0.042150,0.133779
1769762637443,3.659224,5.539983,11.042278,-0.556651,0.278554,-0.092088
1769762637461,6.879365,6.996015,13.621741,0.230143,0.255952,-0.324980
1769762637484,13.430315,3.015555,22.763519,-0.282525,-0.235947,-0.386677
1769762637502,-0.841077,11.487942,1.688136,1.298546,0.126602,-1.393688
1769762637525,-16.768902,-2.227120,-20.273190,3.534616,2.636034,-1.935983
1769762637544,6.665207,10.667203,-7.869994,-1.495702,-1.930944,0.386067
1769762637567,7.553543,7.460821,13.585849,-3.808436,-0.699593,0.038179
1769762637584,-1.288535,2.730211,11.340783,-0.134543,-0.338725,-1.148579
1769762637608,-3.185445,5.519644,0.806979,0.589637,-0.321162,-1.605047
1769762637627,3.132803,7.262815,15.876976,0.242055,-0.342084,-0.383929
1769762637647,-1.669592,11.871391,8.934201,-1.110247,0.262519,0.155618
1769762637665,3.079563,3.897310,19.582262,0.822835,0.507018,0.217315
1769762637687,3.264408,7.602596,8.777472,-0.084605,-0.016035,0.891404
1769762637707,-3.022135,7.359724,1.813161,0.854600,0.191659,0.560468
1769762637727,1.057628,10.761122,4.316054,0.052382,0.798553,1.129794
1769762637748,-2.003391,4.568497,1.127020,0.700204,0.514195,0.901331
1769762637767,1.971686,8.018947,6.044270,0.032223,0.717003,1.204167
1769762637789,2.600998,7.625926,8.350353,0.196851,0.660498,0.950353
1769762637810,3.644269,5.524429,15.680167,-0.149815,0.705702,0.793361
1769762637827,5.735596,5.341378,16.052849,0.135459,0.502589,0.540463
1769762637849,2.542374,6.113064,5.434100,0.566424,0.505949,0.120799
1769762637868,2.657230,6.158527,4.509872,0.007636,0.150425,-0.279471
1769762637893,3.594618,6.095118,2.327618,0.153327,-0.124006,-0.595593
1769762637911,7.197610,7.003792,7.102496,0.055283,0.220828,-0.682794
1769762637931,4.549354,4.042674,7.917252,-0.010232,-0.190590,-1.207985
1769762637949,-0.769891,6.702894,-0.746561,0.375529,-0.118202,-1.317635
1769762637971,1.302294,8.026125,8.438888,-0.901942,-0.180052,-1.210887
1769762637990,0.198604,9.166306,6.176474,-0.370795,-0.446237,-1.159879
1769762638009,2.212763,3.531208,8.337790,-0.553902,-0.548862,-0.878271
1769762638031,2.820540,-0.716052,7.685746,-0.362854,-0.481514,-0.713795
1769762638054,-0.104686,2.241477,6.212366,-0.348498,-0.433409,-0.619570
1769762638072,-3.237489,11.614162,3.244069,0.099418,-0.315359,-0.655763
1769762638091,-2.852245,7.666006,0.308674,0.304669,-0.444251,-0.583681
1769762638114,-1.577468,0.880559,1.444667,0.519693,-0.463035,-0.350331
1769762638134,1.364507,9.809975,-2.973082,1.130558,0.254578,-0.763428
1769762638152,11.165508,13.050455,30.226135,-1.709963,-1.387121,0.573755
1769762638175,2.303690,1.802992,19.182661,-3.403280,-0.005956,0.118355
1769762638193,-9.942178,20.772093,-1.522433,1.077260,0.100029,-0.569937
1769762638218,-1.127020,1.488336,-3.711268,-0.012675,-1.195310,1.207527
1769762638236,5.475377,0.725025,-3.128017,0.129961,0.362396,1.189506
1769762638256,9.169296,11.614162,35.047672,-0.911410,-0.699898,0.788474
1769762638276,0.446860,7.988439,4.596612,-4.258338,0.295506,0.311999
1769762638297,-1.699502,3.205784,-0.662812,1.970497,0.555734,-0.656527
1769762638317,-3.391228,5.826523,-0.827318,1.390328,-0.094989,-0.491288
1769762638336,0.796810,7.970492,9.588638,-0.827416,0.110567,0.864985
1769762638358,0.678365,2.888735,11.266605,-1.870010,0.261603,1.149800
1769762638377,0.105284,12.731013,5.053043,1.056949,0.474184,0.911716
1769762638395,-2.449054,11.173883,8.657232,0.140804,0.508087,0.922864
1769762638418,2.038087,-2.803790,10.430314,0.126907,0.519999,1.677282
1769762638439,7.378269,4.630112,12.708282,0.147066,0.556803,1.380707
1769762638458,-0.262014,7.037889,5.469993,0.486248,0.584750,0.610559
1769762638480,1.231705,4.816752,8.093722,0.604603,0.375529,0.261297
1769762638499,3.970889,3.936193,9.110074,0.607810,0.511447,0.286037
1769762638521,2.514258,4.615755,2.894717,0.405309,0.334296,0.241597
1769762638540,1.750948,7.410572,7.548159,0.189368,0.264199,0.099724
1769762638559,3.180660,7.417750,9.128618,0.048869,0.072693,-0.104000
1769762638583,3.154937,2.126023,7.074978,0.004581,-0.042302,-0.361021
1769762638601,4.012166,3.208775,5.085945,0.228311,-0.021075,-0.436921
1769762638620,1.838884,9.037691,5.043472,0.162948,-0.081550,-0.708450
1769762638642,2.186442,4.725226,7.868199,0.096211,-0.149967,-0.667675
1769762638661,2.039881,6.737590,3.796811,0.403934,0.003360,-0.626136
1769762638683,-0.656232,12.628121,3.421736,0.318719,0.013744,-0.613614
1769762638702,-2.532205,22.325634,1.119243,0.714101,0.002749,-0.629954
1769762638725,-1.290928,10.057034,-0.005982,0.594982,-0.144928,-0.259312
1769762638743,5.553741,-4.144369,10.797014,-0.478613,-0.305432,0.313526
1769762638766,5.549554,-4.426124,19.366310,-2.004247,-0.238848,0.140193
1769762638785,3.954738,20.561525,-0.072981,1.958127,0.248317,-1.404531
1769762638803,-5.566304,9.945169,0.089731,0.906676,-1.018006,-3.037525
1769762638827,1.149153,-3.409174,7.235896,-2.141997,0.144622,-0.016493
1769762638846,7.975876,5.161917,22.877178,-1.507614,-0.493121,-0.078496
1769762638864,-0.348156,5.733203,2.144567,0.801913,-0.053451,-0.958447
1769762638887,-0.840479,7.714460,7.703094,-0.580780,-0.816879,-0.908356
1769762638906,0.163310,5.688936,7.213762,-0.233961,-0.254731,-0.430354
1769762638928,0.418744,4.617549,9.489336,-0.440586,-0.438295,-0.458301
1769762638947,-3.921238,9.838689,4.220939,0.135001,-0.226631,-0.461966
1769762638968,-2.312663,10.399207,6.801599,-0.101404,-0.188605,-0.076358
1769762638987,-0.670589,4.542774,8.515457,-0.018784,-0.054367,0.208610
1769762639009,-0.313460,7.666006,7.898109,0.054825,0.058185,0.348498
1769762639028,-0.317049,8.204988,7.767102,0.069791,0.140499,0.433561
1769762639050,2.614159,4.104887,6.873383,0.192575,0.224035,0.575129
1769762639070,2.205584,4.948357,6.564709,0.148593,0.228463,0.518166
1769762639089,2.018944,6.741778,7.908877,0.119271,0.189215,0.328645
1769762639108,4.077968,4.919045,7.672586,-0.087659,0.003054,0.245415
1769762639134,2.467598,5.835496,7.897511,-0.040928,-0.089034,-0.175929
1769762639151,2.852843,8.104490,6.439684,-0.222813,-0.224493,-0.264963
1769762639170,1.386042,4.979464,7.786245,-0.185092,-0.285274,-0.585361
1769762639191,3.658028,5.369494,6.065207,-0.200211,-0.425467,-0.624915
1769762639215,-1.083949,8.391629,7.162316,-0.170889,-0.427300,-0.748004
1769762639233,-1.481157,6.014958,7.450053,-0.178067,-0.453262,-0.736550
1769762639251,1.142573,7.073782,7.460223,-0.124464,-0.462119,-0.573144
1769762639274,0.320040,8.008179,6.352944,-0.016035,-0.385456,-0.558025
1769762639292,-1.811965,7.904091,6.476174,-0.061697,-0.271988,-0.294284
1769762639314,-0.356531,5.674579,8.647063,0.002902,-0.146760,-0.111941
1769762639333,-2.098505,7.092326,6.860222,0.129351,-0.033292,0.103694
1769762639352,-1.079761,6.712466,6.608378,0.248622,0.122326,0.386677
1769762639376,0.833899,7.235896,8.212168,0.176387,0.163406,0.517097
1769762639393,-0.031107,6.812964,6.178866,0.184176,0.247400,0.644462
1769762639415,0.623330,6.984051,6.569495,0.227242,0.326965,0.712116
1769762639435,1.674976,7.109674,7.944769,0.337350,0.391259,0.739299
1769762639456,-0.014955,7.653443,3.191427,0.339335,0.433867,0.730747
1769762639475,2.059024,7.026524,7.402795,0.094684,0.460287,0.782060
1769762639497,0.958325,6.497112,6.851249,0.189063,0.413403,0.545502
1769762639516,1.231107,6.401997,8.279764,-0.135307,0.206778,0.378583
1769762639538,0.733998,6.750153,6.022735,0.174707,0.215941,0.168904
1769762639557,1.377668,5.790631,7.341180,-0.006414,0.046731,-0.049938
1769762639575,2.096113,6.917052,5.372485,-0.092546,-0.098655,-0.180663
1769762639598,1.649253,6.596414,7.573284,-0.157756,-0.171806,-0.430507
1769762639616,1.840081,7.280761,7.273582,-0.052993,-0.242055,-0.552069
1769762639640,0.418744,6.104689,4.977071,-0.088423,-0.298560,-0.606283
1769762639658,1.657628,8.547761,7.917850,-0.088728,-0.318871,-0.596815
1769762639680,0.860220,6.456434,6.422934,-0.039859,-0.251676,-0.536950
1769762639699,0.835693,6.530013,7.719246,0.050854,-0.213497,-0.446542
1769762639721,-0.542573,7.582855,6.218946,-0.132710,-0.229227,-0.374307
1769762639740,0.901496,7.537391,7.515258,-0.031460,-0.241902,-0.348651
1769762639764,0.605982,7.433902,6.657431,-0.041844,-0.208610,-0.280387
1769762639783,0.028714,7.140781,4.598407,0.107054,-0.239612,-0.312763
1769762639801,-0.184247,7.082755,6.232705,-0.036499,-0.205403,-0.242513
1769762639823,0.827318,7.657032,8.599206,-0.248164,-0.198836,-0.168446
1769762639842,1.476372,7.536793,7.164111,0.135612,-0.150884,-0.241292
1769762639861,-2.051247,7.170691,2.731407,0.193339,-0.213955,-0.221744
1769762639882,1.213161,7.771290,9.350553,-0.277791,-0.140957,-0.062919
1769762639902,0.063410,6.336792,7.315457,0.089339,-0.086285,-0.064446
1769762639924,-1.367498,7.499106,5.318646,0.058643,-0.079412,-0.007178
1769762639943,1.136591,7.144370,9.236894,-0.047342,-0.069639,0.130420
1769762639966,-0.413958,6.142376,4.725825,0.110414,-0.003360,0.174707
1769762639984,-1.133600,7.623533,8.001000,0.161726,0.064294,0.261450
1769762640004,0.314656,7.412366,6.632905,0.138819,0.077122,0.347582
1769762640027,0.244666,7.206583,5.353940,0.127365,0.116522,0.346818
1769762640045,1.663012,7.013363,9.496515,0.082772,0.187230,0.423329
1769762640067,1.016351,6.943971,4.062415,0.221591,0.160810,0.396909
1769762640087,1.616950,6.175875,9.101101,0.096822,0.184328,0.362701
1769762640110,-0.486939,7.343573,3.697509,0.199447,0.167224,0.211970
1769762640127,1.619941,7.261619,7.401000,-0.060476,0.045815,0.207236
1769762640147,2.097309,7.030113,7.872386,-0.119882,0.028863,0.148898
1769762640168,2.209173,5.906085,5.501698,-0.034514,0.047495,0.033903
1769762640187,1.359721,8.221739,6.144170,-0.082314,0.033292,-0.085368
1769762640210,1.611566,6.608976,7.530811,-0.131641,-0.022755,-0.156534
1769762640228,0.921237,6.522236,6.510870,-0.067959,-0.060017,-0.245873
1769762640248,0.287139,6.803393,6.763313,-0.038484,-0.120799,-0.352316
1769762640274,0.980459,7.399804,6.291329,-0.222966,-0.135001,-0.315359
1769762640289,1.306481,7.362117,6.841678,0.022755,-0.120646,-0.415235
1769762640311,-0.356531,6.714859,5.132605,0.010843,-0.173486,-0.397215
1769762640333,0.759123,6.493523,8.867801,-0.174096,-0.219606,-0.319635
1769762640352,0.412762,7.578069,7.911270,-0.222966,-0.148593,-0.262825
1769762640371,-0.643071,7.650452,5.246264,-0.005192,-0.109803,-0.242971
1769762640389,1.244866,5.449055,8.121839,-0.152563,-0.031918,-0.074067
1769762640413,-1.383052,8.647063,6.346364,0.215330,-0.047495,-0.210290
1769762640430,-0.230309,6.865008,8.122437,0.022602,-0.085827,-0.058032
1769762640453,-1.060619,6.197411,3.818945,0.037721,-0.083841,0.013592
1769762640471,2.258226,8.566305,10.564312,-0.122631,-0.033903,0.062003
1769762640494,0.072383,6.360721,3.740580,0.112094,-0.008247,0.040317
1769762640514,1.025923,8.067402,10.950154,0.051465,-0.009927,0.046731
1769762640534,-0.994816,5.922834,2.298904,0.327576,0.038179,0.042455
1769762640554,0.111864,8.126026,8.377272,-0.163864,0.297186,0.128282
1769762640576,0.348754,7.165308,5.328218,-0.002596,0.074526,0.105680
1769762640595,0.545564,6.801599,8.286345,0.038637,0.118813,0.222966
1769762640614,-0.744168,8.154739,4.570889,-0.016951,0.057269,0.230449
1769762640635,2.928217,6.492924,8.930613,-0.191659,0.126602,0.316886
1769762640654,0.805783,7.396215,4.114459,0.107970,0.176693,0.206930
1769762640677,1.402792,6.911668,8.035098,-0.091172,0.150120,0.152411
1769762640695,0.805783,6.809375,3.737589,0.078649,0.144928,0.166766
1769762640718,-1.856232,6.923034,2.443072,0.015424,0.132405,0.088575
1769762640736,8.108678,6.594021,19.647467,0.535118,0.016188,-0.009774
1769762640759,3.109473,11.201401,11.838490,-2.180024,-0.614683,0.741590
1769762640777,-6.629913,-1.107877,-8.358130,2.524399,-0.307876,-0.819322
1769762640799,4.615755,12.648460,-0.314656,-1.380707,-0.575129,0.437532
1769762640818,1.266401,5.325227,11.775679,-1.760054,-0.185856,-0.274584
1769762640837,2.517249,5.672784,14.204991,-3.297295,-1.749669,-0.285885
1769762640859,1.106681,7.987242,1.203590,0.896291,-0.222355,-0.484416
1769762640878,0.683749,7.436893,7.740183,-0.373849,-0.240833,-0.603840
1769762640900,0.914656,6.442077,7.260422,-0.199447,-0.302836,-0.761748
1769762640919,0.666999,6.334400,7.527222,-0.222049,-0.385761,-0.741743
1769762640940,-1.026521,7.482955,4.707280,-0.343306,-0.506712,-0.682947
1769762640962,2.751746,7.125227,10.734202,-0.201127,-0.390648,-0.675464
1769762640980,-1.366900,6.132206,2.927020,0.016646,-0.233198,-0.672409
1769762640999,0.058624,9.436694,12.227921,-0.258701,-0.152716,-0.466243
1769762641021,0.657428,4.962714,3.139383,-0.172569,0.089034,-0.175013
1769762641042,-0.309871,7.607980,12.287145,-0.280692,-0.378125,-0.174249
1769762641062,-1.443470,6.629913,4.222136,-0.026420,-0.089950,0.051465
1769762641081,-0.887737,7.018149,5.184649,0.127976,-0.123089,0.042913
1769762641103,0.901496,7.409375,11.605788,-0.168599,-0.148135,0.197767
1769762641122,-2.186442,6.206384,3.103491,0.062461,0.023060,0.311083
1769762641144,0.884746,6.707082,10.223933,-0.225256,0.052382,0.341779
1769762641165,-0.424128,6.438488,4.051647,0.260076,0.105374,0.285274
1769762641183,2.052444,3.961318,9.919446,-0.094989,-0.047953,0.441044
1769762641207,-0.047258,10.588241,4.572086,0.389884,0.170584,0.365144
1769762641224,0.057428,9.824331,9.080164,-0.227394,-0.012217,0.391717
1769762641243,1.503291,-0.766900,4.677969,-0.087048,0.170279,0.693790
1769762641266,4.405785,7.589435,8.574081,0.369879,-0.397978,0.196546
1769762641284,0.744168,8.321639,7.963314,0.098807,0.062919,-0.182801
1769762641309,2.842075,4.859823,6.469594,-0.145386,-0.130878,-0.019242
1769762641326,1.637289,4.399204,6.413961,0.131489,-0.071318,-0.409890
1769762641349,1.789831,11.459826,6.505486,-0.173027,-0.200975,-0.320246
1769762641367,-2.095515,8.291729,3.399603,-0.014813,-0.326202,-0.846048
1769762641388,3.815356,2.337788,8.718249,-0.666453,-0.212734,0.357203
1769762641410,1.591227,9.331410,8.801400,0.050854,-0.457996,-0.635452
1769762641427,-0.211167,6.586244,7.334002,-0.129656,-0.311999,-0.472962
1769762641449,0.646062,6.366105,6.725028,-0.058032,-0.271682,-0.370031
1769762641468,1.806581,8.087142,7.030113,-0.101404,-0.281609,-0.240528
1769762641487,-1.957927,7.819146,4.825127,0.041539,-0.154549,-0.352011
1769762641509,1.371686,4.995017,9.527023,-0.180358,-0.288328,-0.017868
1769762641528,0.173480,5.820541,7.119844,0.059712,-0.105985,-0.145233
1769762641554,-1.278365,7.609176,6.071189,0.134848,-0.063683,-0.107512
1769762641569,0.739980,6.865606,7.148558,0.078649,-0.100182,0.106901
1769762641591,0.864407,6.665207,8.795418,-0.050396,-0.107818,0.156992
1769762641614,-0.129212,5.955137,5.633303,0.168293,-0.002138,0.125533
1769762641632,0.680758,7.179066,7.260422,0.119424,0.025809,0.181427
1769762641652,0.206381,7.772486,6.573084,0.037263,0.007483,0.292146
1769762641671,1.186242,6.266204,6.507879,0.136070,0.077122,0.329409
1769762641694,0.152542,6.661020,8.720044,0.175013,0.187688,0.259770
1769762641713,0.740579,6.537790,5.096114,0.034667,0.056505,0.467159
1769762641734,2.210370,6.643672,8.060822,0.030238,0.077274,0.406836
1769762641753,-0.601197,7.246065,4.362714,0.155618,0.182496,0.168446
1769762641772,1.389632,6.125626,8.699107,-0.092393,0.061850,0.283899
1769762641794,1.197010,6.071189,6.570691,0.182038,0.140193,0.106290
1769762641813,0.511466,7.707880,2.422135,0.198073,0.138819,0.054062
1769762641835,1.021137,6.215955,7.366304,-0.153022,0.057879,0.056658
1769762641855,4.041478,5.461617,10.643275,0.062766,0.005956,-0.067806
1769762641877,3.983452,7.350153,12.363714,-0.899957,-0.412639,0.087506
1769762641896,-0.621536,5.883353,1.765903,0.456927,0.118202,-0.611934
1769762641915,1.052244,7.577471,11.068001,-0.304974,-0.136834,-0.378431
1769762641938,0.396012,6.691528,7.593024,0.113774,-0.111636,-0.370031
1769762641956,2.263012,6.728617,11.799008,-0.074067,-0.238390,-0.369420
1769762641978,0.927219,6.625726,5.371887,-0.266337,-0.393702,-0.376140
1769762641998,-1.432104,5.327022,1.840081,0.137445,-0.261297,-0.450666
1769762642017,-1.197608,8.203195,7.436893,0.282830,-0.325591,-0.545655
1769762642040,0.605384,6.573084,5.024928,-0.400575,-0.533132,-0.167988
1769762642060,3.769294,7.777870,10.524232,-0.035888,-0.303142,-0.364992
1769762642079,0.503689,6.314659,5.374878,0.121868,-0.194408,-0.430660
1769762642098,2.221138,5.846264,7.146763,-0.060170,-0.306349,-0.198226
1769762642120,0.553340,7.004988,6.076573,0.049785,-0.213039,-0.178525
1769762642139,0.588036,6.387042,6.676573,0.049022,-0.200211,-0.115301
1769762642162,-0.448056,6.777072,6.951150,0.064599,-0.177609,-0.170431
