Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label
25.8,-1.476252,8.07135,4.727021,-0.090408,0.15348,0.215483,0.0
25.9,-0.638285,8.470143,4.048806,0.001565,0.088232,0.109956,0.0
26.0,-0.428196,8.561639,5.043352,-0.082436,-0.033567,-0.044838,0.0
26.1,-0.980459,8.640243,5.165266,0.00504,-0.048839,-0.073395,0.0
26.2,-1.065763,8.410053,3.997689,-0.040073,-0.007361,0.000244,0.0
26.3,-1.213879,8.527063,4.989514,0.069853,0.031184,0.040989,0.0
26.4,-0.796331,8.977751,5.277729,0.049083,-0.039279,-0.000427,0.0
26.5,-0.703011,8.075657,3.502734,0.019334,-0.035308,0.023121,0.0
26.6,-0.74345,8.639765,5.771369,-0.016768,0.026267,0.083719,0.0
26.7,-1.238046,8.256674,4.769733,0.065088,0.162032,0.170248,0.0
26.8,-0.846341,8.559486,3.955815,0.039554,0.126602,0.162979,0.0
26.9,-0.522592,7.975158,5.122435,-0.314382,0.114995,0.104091,0.0
27.0,-0.21685,8.787791,4.428965,-0.063378,0.106252,0.032109,0.0
27.1,-0.363589,8.882277,5.236812,0.076847,0.065179,-0.098349,0.0
27.2,-0.511346,8.503135,2.955973,-0.029718,0.050732,-0.105557,0.0
27.3,-1.175354,8.494161,5.453123,0.009316,0.082436,-0.078679,0.0
27.4,-0.947797,8.171849,4.705366,-0.023579,0.009499,-0.109039,0.0
27.5,-0.878525,8.599326,4.375635,0.015516,-0.122417,-0.238665,0.0
27.6,-1.139701,8.704012,4.981857,0.032315,-0.209282,-0.239795,0.0
27.7,-1.171526,8.199007,4.856832,0.047586,-0.18161,-0.136253,0.0
27.8,-1.51346,8.654241,3.975675,0.075136,-0.127213,0.001619,0.0
27.9,-1.107757,8.813604,4.445865,-0.032193,0.070097,0.226112,0.0
28.0,-1.364507,8.026724,5.066922,-0.026817,0.133016,0.216063,0.0
28.1,-0.522832,8.3348,5.029713,-0.040592,-0.063316,0.027611,0.0
28.2,-0.882802,8.462666,4.546363,0.058834,0.074602,0.122058,0.0
28.3,-0.336192,8.258707,5.259185,0.041814,0.157786,0.117866,0.0
28.4,-0.536112,8.47143,4.458427,-0.017929,-0.044227,-0.129839,0.0
28.5,-1.3401,8.650892,4.528537,0.045662,-0.009744,-0.043463,0.0
28.6,-0.510509,8.733564,4.731807,-0.009804,0.148807,0.101709,0.0
28.7,-0.49687,8.372845,4.675695,-0.035461,0.091874,-0.053573,0.0
28.8,-0.599641,8.368778,5.535556,0.019395,-0.108551,-0.258915,0.0
28.9,-1.037408,8.299266,4.41751,0.006017,-0.202044,-0.274309,0.0
29.0,-1.516571,8.783812,4.174279,-0.005406,-0.172417,-0.166399,0.0
29.1,-1.472663,8.442357,4.322395,0.034514,-0.116034,-0.020158,0.0
29.2,-0.849691,8.424769,5.252485,-0.033292,-0.027886,0.085124,0.0
29.3,-1.289133,8.444869,4.61408,0.037446,-0.027367,0.05119,0.0
29.4,-1.225723,8.640931,4.294368,-0.006796,-0.050931,0.063377,0.0
29.5,-0.80359,8.25125,5.074778,0.015246,-0.003538,0.091375,0.0
29.6,-0.774527,8.561669,5.512764,-0.013363,0.08995,0.14321,0.0
29.7,-0.720359,8.344251,4.13396,0.00507,0.072174,0.062247,0.0
29.8,-0.584686,8.535916,5.031388,-0.009255,0.003971,-0.041936,0.0
29.9,-0.409053,8.603992,4.378267,0.066829,0.007147,-0.07761,0.0
30.0,-0.772762,8.599207,3.920161,-0.000366,-0.061911,-0.15632,0.0
30.1,-1.105604,8.715019,4.731089,-0.042302,-0.080481,-0.135704,0.0
30.2,-1.40351,8.45456,4.816991,-0.017562,-0.015608,-0.013072,0.0
30.3,-1.212324,8.546684,4.439883,0.017929,-0.073212,-0.043524,0.0
30.4,-1.247498,8.608777,4.221777,0.030146,-0.219117,-0.104702,0.0
30.5,-1.074138,8.556973,5.004947,0.106107,-0.17037,0.012187,0.0
30.6,-0.981656,8.470742,3.979264,0.00504,-0.085063,0.151189,0.0
30.7,-0.725743,8.450373,4.099025,0.029902,0.049022,0.231426,0.0
30.8,-0.423171,8.265647,5.516533,0.01515,0.123028,0.189704,0.0
30.9,-0.527617,8.391988,5.433023,-0.011912,0.067134,0.107238,0.0
31.0,-0.619622,8.485547,4.566582,-0.046334,-0.035461,0.036713,0.0
31.1,-0.325065,8.637132,5.28754,-0.038362,0.027214,0.057146,0.0
31.2,-0.175035,8.425248,4.613003,0.019945,0.081245,0.071746,0.0
31.3,0.215593,8.240283,4.351228,0.044135,0.106291,0.001405,0.0
31.4,-0.202433,8.813005,4.87095,0.020769,0.090958,-0.127609,0.0
31.5,-1.636571,8.226285,5.624449,-0.022297,0.005712,-0.136742,0.0
31.6,-1.394298,8.345567,4.288656,0.002657,0.100121,0.069822,0.0
31.7,-0.969213,8.600044,5.002674,-0.068356,0.106748,0.063041,0.0
31.8,0.178146,8.375238,5.125546,-0.050488,-0.033353,-0.153571,0.0
31.9,-0.477667,8.632258,3.623481,0.089606,-0.157718,-0.28871,0.0
32.0,-1.052483,8.600522,5.655197,-0.013195,-0.134451,-0.142576,0.0
32.1,-0.944567,8.120522,4.818307,0.009133,-0.034514,-0.006995,0.0
32.2,-0.828156,8.396773,5.274618,0.07645,-0.04047,-0.018082,0.0
32.3,-0.707318,8.72794,4.324309,-0.005895,-0.083413,-0.028894,0.0
32.4,-0.887737,8.334919,4.893681,0.000549,-0.057269,0.003574,0.0
32.5,-0.917887,8.467003,4.339623,0.023121,0.000153,0.052229,0.0
32.6,-0.084347,8.609735,5.30094,0.082772,0.049663,0.027061,0.0
32.7,-1.015155,8.300343,4.997291,-0.053542,0.012736,-0.052259,0.0
32.8,-1.689452,8.365069,4.661338,-0.017013,-0.025412,-0.021319,0.0
32.9,-1.54023,8.588738,4.824678,0.010232,-0.040241,0.039821,0.0
33.0,-0.619143,8.5614,5.124709,-0.023885,-0.020311,0.10067,0.0
33.1,-0.4733,8.605428,4.175595,0.063194,0.015027,0.052504,0.0
33.2,-0.841197,8.533284,4.901817,-0.032223,0.025992,0.009835,0.0
33.3,-0.458465,8.283354,4.882196,0.042333,-0.028191,-0.044471,0.0
33.4,-0.575474,8.732128,6.124429,0.047037,-0.035369,-0.055192,0.0
33.5,-0.887977,8.691569,4.049135,0.10513,-0.028039,-0.043096,0.0
33.6,-0.771566,8.178668,3.80076,0.108428,-0.021594,-0.03204,0.0
33.7,-0.965504,8.639765,4.476492,0.134391,0.002535,0.031093,0.0
33.8,-0.585165,8.43123,3.810211,0.001619,0.001069,0.027061,0.0
33.9,-0.509432,8.289097,6.035775,-0.061422,0.025778,0.027855,0.0
34.0,-0.887378,8.172446,4.337111,0.024618,0.033078,-0.035094,0.0
34.1,-0.691376,8.363663,5.203193,0.033178,-0.119844,-0.17108,0.0
34.2,-0.951745,8.541659,4.149633,-0.029383,-0.21817,-0.178892,0.0
34.3,-1.239722,8.475976,5.306084,-0.100182,-0.156137,0.013073,0.0
34.4,-1.266042,8.618229,4.285426,-0.007178,-0.020128,0.165514,0.0
34.5,-0.901975,8.179625,4.466682,0.006109,-0.02419,0.16081,0.0
34.6,-0.847179,8.695039,4.916174,-0.01295,-0.01521,0.186344,0.0
34.7,-0.437169,8.129136,5.172325,-0.003085,0.128312,0.278402,0.0
34.8,-0.300897,8.105687,5.591428,-0.088362,0.239062,0.28842,0.0
34.9,-0.332842,8.632706,4.300501,0.00565,0.182679,0.085277,0.0
35.0,-0.454875,8.271629,4.860062,0.005681,0.11976,0.014172,0.0
35.1,-0.269312,8.670632,5.138826,-0.004429,0.152808,0.017562,0.0
35.2,0.031705,8.528767,4.884648,0.017753,0.152067,-0.052038,0.0
35.3,-0.590309,8.195896,5.040959,0.090286,0.109864,-0.161421,0.0
